RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,AvgAnlsdCmtdSuppBdgt,ActvPrtcpnt
31DEC2025,QLD,Robina,Stroke,45 to 54,CapacityBuilding,"22,000.00",40
31DEC2025,QLD,Robina,Stroke,45 to 54,Core,"159,000.00",40
31DEC2025,QLD,Robina,Stroke,55 to 64,ALL,"225,000.00",103
31DEC2025,QLD,Robina,Stroke,55 to 64,Capital,"25,000.00",70
31DEC2025,QLD,Robina,Stroke,55 to 64,CapacityBuilding,"22,000.00",103
31DEC2025,QLD,Robina,Stroke,55 to 64,Core,"186,000.00",103
31DEC2025,QLD,Robina,Stroke,65+,ALL,"222,000.00",65
31DEC2025,QLD,Robina,Stroke,65+,Capital,"20,000.00",48
31DEC2025,QLD,Robina,Stroke,65+,CapacityBuilding,"18,000.00",65
31DEC2025,QLD,Robina,Stroke,65+,Core,"189,000.00",65
31DEC2025,QLD,Robina,Stroke,9 to 14,ALL,,<11
31DEC2025,QLD,Robina,Stroke,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Robina,Stroke,9 to 14,Core,,<11
31DEC2025,QLD,Rockhampton,Stroke,0 to 8,ALL,,<11
31DEC2025,QLD,Rockhampton,Stroke,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Rockhampton,Stroke,0 to 8,Capital,,<11
31DEC2025,QLD,Rockhampton,Stroke,0 to 8,Core,,<11
31DEC2025,QLD,Rockhampton,Stroke,19 to 24,ALL,,<11
31DEC2025,QLD,Rockhampton,Stroke,19 to 24,CapacityBuilding,,<11
31DEC2025,QLD,Rockhampton,Stroke,19 to 24,Core,,<11
31DEC2025,QLD,Rockhampton,Stroke,25 to 34,ALL,,<11
31DEC2025,QLD,Rockhampton,Stroke,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Rockhampton,Stroke,25 to 34,Capital,,<11
31DEC2025,QLD,Rockhampton,Stroke,25 to 34,Core,,<11
31DEC2025,QLD,Rockhampton,Stroke,35 to 44,ALL,,<11
31DEC2025,QLD,Rockhampton,Stroke,35 to 44,CapacityBuilding,,<11
31DEC2025,QLD,Rockhampton,Stroke,35 to 44,Capital,,<11
31DEC2025,QLD,Rockhampton,Stroke,35 to 44,Core,,<11
31DEC2025,QLD,Rockhampton,Stroke,45 to 54,ALL,"188,000.00",26
31DEC2025,QLD,Rockhampton,Stroke,45 to 54,Capital,"28,000.00",16
31DEC2025,QLD,Rockhampton,Stroke,45 to 54,CapacityBuilding,"24,000.00",26
31DEC2025,QLD,Rockhampton,Stroke,45 to 54,Core,"146,000.00",26
31DEC2025,QLD,Rockhampton,Stroke,55 to 64,ALL,"187,000.00",59
31DEC2025,QLD,Rockhampton,Stroke,55 to 64,Capital,"15,000.00",39
31DEC2025,QLD,Rockhampton,Stroke,55 to 64,CapacityBuilding,"25,000.00",59
31DEC2025,QLD,Rockhampton,Stroke,55 to 64,Core,"152,000.00",59
31DEC2025,QLD,Rockhampton,Stroke,65+,ALL,"185,000.00",38
31DEC2025,QLD,Rockhampton,Stroke,65+,Capital,"18,000.00",25
31DEC2025,QLD,Rockhampton,Stroke,65+,CapacityBuilding,"21,000.00",38
31DEC2025,QLD,Rockhampton,Stroke,65+,Core,"152,000.00",38
31DEC2025,QLD,Rockhampton,Stroke,9 to 14,ALL,,<11
31DEC2025,QLD,Rockhampton,Stroke,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Rockhampton,Stroke,9 to 14,Core,,<11
31DEC2025,QLD,Toowoomba,Stroke,0 to 8,ALL,,<11
31DEC2025,QLD,Toowoomba,Stroke,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Toowoomba,Stroke,0 to 8,Capital,,<11
31DEC2025,QLD,Toowoomba,Stroke,0 to 8,Core,,<11
31DEC2025,QLD,Toowoomba,Stroke,15 to 18,ALL,,<11
31DEC2025,QLD,Toowoomba,Stroke,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Toowoomba,Stroke,15 to 18,Capital,,<11
31DEC2025,QLD,Toowoomba,Stroke,15 to 18,Core,,<11
31DEC2025,QLD,Toowoomba,Stroke,25 to 34,ALL,,<11
31DEC2025,QLD,Toowoomba,Stroke,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Toowoomba,Stroke,25 to 34,Core,,<11
31DEC2025,QLD,Toowoomba,Stroke,35 to 44,ALL,"174,000.00",14
31DEC2025,QLD,Toowoomba,Stroke,35 to 44,CapacityBuilding,"19,000.00",<22
31DEC2025,QLD,Toowoomba,Stroke,35 to 44,Capital,,<11
31DEC2025,QLD,Toowoomba,Stroke,35 to 44,Core,"149,000.00",14
31DEC2025,QLD,Toowoomba,Stroke,45 to 54,ALL,"208,000.00",21
31DEC2025,QLD,Toowoomba,Stroke,45 to 54,Capital,"18,000.00",13
31DEC2025,QLD,Toowoomba,Stroke,45 to 54,CapacityBuilding,"24,000.00",21
31DEC2025,QLD,Toowoomba,Stroke,45 to 54,Core,"173,000.00",21
31DEC2025,QLD,Toowoomba,Stroke,55 to 64,ALL,"166,000.00",56
31DEC2025,QLD,Toowoomba,Stroke,55 to 64,Capital,"14,000.00",40
31DEC2025,QLD,Toowoomba,Stroke,55 to 64,CapacityBuilding,"19,000.00",56
31DEC2025,QLD,Toowoomba,Stroke,55 to 64,Core,"137,000.00",56
31DEC2025,QLD,Toowoomba,Stroke,65+,ALL,"257,000.00",65
31DEC2025,QLD,Toowoomba,Stroke,65+,Capital,"26,000.00",49
31DEC2025,QLD,Toowoomba,Stroke,65+,CapacityBuilding,"21,000.00",65
31DEC2025,QLD,Toowoomba,Stroke,65+,Core,"216,000.00",65
31DEC2025,QLD,Toowoomba,Stroke,9 to 14,ALL,,<11
31DEC2025,QLD,Toowoomba,Stroke,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Toowoomba,Stroke,9 to 14,Core,,<11
31DEC2025,QLD,Townsville,Stroke,0 to 8,ALL,,<11
31DEC2025,QLD,Townsville,Stroke,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Townsville,Stroke,0 to 8,Capital,,<11
31DEC2025,QLD,Townsville,Stroke,0 to 8,Core,,<11
31DEC2025,QLD,Townsville,Stroke,15 to 18,ALL,,<11
31DEC2025,QLD,Townsville,Stroke,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Townsville,Stroke,15 to 18,Core,,<11
31DEC2025,QLD,Townsville,Stroke,19 to 24,ALL,,<11
31DEC2025,QLD,Townsville,Stroke,19 to 24,CapacityBuilding,,<11
31DEC2025,QLD,Townsville,Stroke,19 to 24,Capital,,<11
31DEC2025,QLD,Townsville,Stroke,19 to 24,Core,,<11
31DEC2025,QLD,Townsville,Stroke,25 to 34,ALL,,<11
31DEC2025,QLD,Townsville,Stroke,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Townsville,Stroke,25 to 34,Capital,,<11
31DEC2025,QLD,Townsville,Stroke,25 to 34,Core,,<11
31DEC2025,QLD,Townsville,Stroke,35 to 44,ALL,,<11
31DEC2025,QLD,Townsville,Stroke,35 to 44,CapacityBuilding,,<11
31DEC2025,QLD,Townsville,Stroke,35 to 44,Capital,,<11
31DEC2025,QLD,Townsville,Stroke,35 to 44,Core,,<11
31DEC2025,QLD,Townsville,Stroke,45 to 54,ALL,"219,000.00",29
31DEC2025,QLD,Townsville,Stroke,45 to 54,Capital,"28,000.00",21
31DEC2025,QLD,Townsville,Stroke,45 to 54,CapacityBuilding,"22,000.00",29
31DEC2025,QLD,Townsville,Stroke,45 to 54,Core,"177,000.00",29
31DEC2025,QLD,Townsville,Stroke,55 to 64,ALL,"300,000.00",67
31DEC2025,QLD,Townsville,Stroke,55 to 64,Capital,"25,000.00",53
31DEC2025,QLD,Townsville,Stroke,55 to 64,Core,"259,000.00",66
31DEC2025,QLD,Townsville,Stroke,55 to 64,CapacityBuilding,"25,000.00",67
31DEC2025,QLD,Townsville,Stroke,65+,ALL,"212,000.00",55
31DEC2025,QLD,Townsville,Stroke,65+,Capital,"15,000.00",38
31DEC2025,QLD,Townsville,Stroke,65+,CapacityBuilding,"19,000.00",55
31DEC2025,QLD,Townsville,Stroke,65+,Core,"183,000.00",55
31DEC2025,QLD,Beenleigh,Visual Impairment,0 to 8,ALL,"26,000.00",12
31DEC2025,QLD,Beenleigh,Visual Impairment,0 to 8,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,0 to 8,Core,"4,000.00",<17
31DEC2025,QLD,Beenleigh,Visual Impairment,0 to 8,CapacityBuilding,"21,000.00",12
31DEC2025,QLD,Beenleigh,Visual Impairment,15 to 18,ALL,"36,000.00",15
31DEC2025,QLD,Beenleigh,Visual Impairment,15 to 18,CapacityBuilding,"14,000.00",<19
31DEC2025,QLD,Beenleigh,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,15 to 18,Core,"20,000.00",15
31DEC2025,QLD,Beenleigh,Visual Impairment,19 to 24,ALL,"50,000.00",18
31DEC2025,QLD,Beenleigh,Visual Impairment,19 to 24,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,19 to 24,Core,"38,000.00",<22
31DEC2025,QLD,Beenleigh,Visual Impairment,19 to 24,CapacityBuilding,"15,000.00",18
31DEC2025,QLD,Beenleigh,Visual Impairment,25 to 34,ALL,"50,000.00",19
31DEC2025,QLD,Beenleigh,Visual Impairment,25 to 34,CapacityBuilding,"11,000.00",<27
31DEC2025,QLD,Beenleigh,Visual Impairment,25 to 34,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,25 to 34,Core,"36,000.00",19
31DEC2025,QLD,Beenleigh,Visual Impairment,35 to 44,ALL,"77,000.00",34
31DEC2025,QLD,Beenleigh,Visual Impairment,35 to 44,CapacityBuilding,"10,000.00",<39
31DEC2025,QLD,Beenleigh,Visual Impairment,35 to 44,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,35 to 44,Core,"64,000.00",34
31DEC2025,QLD,Beenleigh,Visual Impairment,45 to 54,ALL,"69,000.00",33
31DEC2025,QLD,Beenleigh,Visual Impairment,45 to 54,CapacityBuilding,"12,000.00",<34
31DEC2025,QLD,Beenleigh,Visual Impairment,45 to 54,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,45 to 54,Core,"53,000.00",33
31DEC2025,QLD,Beenleigh,Visual Impairment,55 to 64,ALL,"92,000.00",54
31DEC2025,QLD,Beenleigh,Visual Impairment,55 to 64,Capital,"15,000.00",22
31DEC2025,QLD,Beenleigh,Visual Impairment,55 to 64,CapacityBuilding,"13,000.00",54
31DEC2025,QLD,Beenleigh,Visual Impairment,55 to 64,Core,"73,000.00",54
31DEC2025,QLD,Beenleigh,Visual Impairment,65+,ALL,"54,000.00",33
31DEC2025,QLD,Beenleigh,Visual Impairment,65+,CapacityBuilding,"9,000.00",<37
31DEC2025,QLD,Beenleigh,Visual Impairment,65+,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,65+,Core,"42,000.00",33
31DEC2025,QLD,Beenleigh,Visual Impairment,9 to 14,ALL,"22,000.00",14
31DEC2025,QLD,Beenleigh,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Beenleigh,Visual Impairment,9 to 14,Core,"6,000.00",<18
31DEC2025,QLD,Beenleigh,Visual Impairment,9 to 14,CapacityBuilding,"15,000.00",14
31DEC2025,QLD,Brisbane,Visual Impairment,0 to 8,ALL,"38,000.00",11
31DEC2025,QLD,Brisbane,Visual Impairment,0 to 8,Capital,,<11
31DEC2025,QLD,Brisbane,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Brisbane,Visual Impairment,0 to 8,CapacityBuilding,"22,000.00",11
31DEC2025,QLD,Brisbane,Visual Impairment,15 to 18,ALL,"33,000.00",18
31DEC2025,QLD,Brisbane,Visual Impairment,15 to 18,CapacityBuilding,"16,000.00",<25
31DEC2025,QLD,Brisbane,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Brisbane,Visual Impairment,15 to 18,Core,"16,000.00",<19
31DEC2025,QLD,Brisbane,Visual Impairment,19 to 24,ALL,"61,000.00",29
31DEC2025,QLD,Brisbane,Visual Impairment,19 to 24,CapacityBuilding,"16,000.00",<35
31DEC2025,QLD,Brisbane,Visual Impairment,19 to 24,Capital,,<11
31DEC2025,QLD,Brisbane,Visual Impairment,19 to 24,Core,"39,000.00",29
31DEC2025,QLD,Brisbane,Visual Impairment,25 to 34,ALL,"65,000.00",68
31DEC2025,QLD,Brisbane,Visual Impairment,25 to 34,Capital,"16,000.00",14
31DEC2025,QLD,Brisbane,Visual Impairment,25 to 34,CapacityBuilding,"12,000.00",67
31DEC2025,QLD,Brisbane,Visual Impairment,25 to 34,Core,"50,000.00",68
31DEC2025,QLD,Brisbane,Visual Impairment,35 to 44,ALL,"72,000.00",76
31DEC2025,QLD,Brisbane,Visual Impairment,35 to 44,Capital,"16,000.00",18
31DEC2025,QLD,Brisbane,Visual Impairment,35 to 44,CapacityBuilding,"10,000.00",76
31DEC2025,QLD,Brisbane,Visual Impairment,35 to 44,Core,"58,000.00",76
31DEC2025,QLD,Brisbane,Visual Impairment,45 to 54,ALL,"71,000.00",75
31DEC2025,QLD,Brisbane,Visual Impairment,45 to 54,Capital,"22,000.00",20
31DEC2025,QLD,Brisbane,Visual Impairment,45 to 54,CapacityBuilding,"11,000.00",74
31DEC2025,QLD,Brisbane,Visual Impairment,45 to 54,Core,"54,000.00",74
31DEC2025,QLD,Brisbane,Visual Impairment,55 to 64,ALL,"71,000.00",109
31DEC2025,QLD,Brisbane,Visual Impairment,55 to 64,Capital,"13,000.00",33
31DEC2025,QLD,Brisbane,Visual Impairment,55 to 64,CapacityBuilding,"10,000.00",108
31DEC2025,QLD,Brisbane,Visual Impairment,55 to 64,Core,"58,000.00",108
31DEC2025,QLD,Brisbane,Visual Impairment,65+,ALL,"64,000.00",84
31DEC2025,QLD,Brisbane,Visual Impairment,65+,Capital,"13,000.00",24
31DEC2025,QLD,Brisbane,Visual Impairment,65+,CapacityBuilding,"9,000.00",83
31DEC2025,QLD,Brisbane,Visual Impairment,65+,Core,"52,000.00",84
31DEC2025,QLD,Brisbane,Visual Impairment,9 to 14,ALL,"19,000.00",20
31DEC2025,QLD,Brisbane,Visual Impairment,9 to 14,CapacityBuilding,"13,000.00",<21
31DEC2025,QLD,Brisbane,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Brisbane,Visual Impairment,9 to 14,Core,"5,000.00",20
31DEC2025,QLD,Bundaberg,Visual Impairment,0 to 8,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,0 to 8,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,15 to 18,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,15 to 18,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,19 to 24,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,19 to 24,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,19 to 24,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,19 to 24,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,25 to 34,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,25 to 34,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,35 to 44,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,35 to 44,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,35 to 44,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,45 to 54,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,45 to 54,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,45 to 54,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,45 to 54,Core,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,55 to 64,ALL,"85,000.00",14
31DEC2025,QLD,Bundaberg,Visual Impairment,55 to 64,CapacityBuilding,"11,000.00",<15
31DEC2025,QLD,Bundaberg,Visual Impairment,55 to 64,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,55 to 64,Core,"73,000.00",14
31DEC2025,QLD,Bundaberg,Visual Impairment,65+,ALL,"63,000.00",16
31DEC2025,QLD,Bundaberg,Visual Impairment,65+,CapacityBuilding,"11,000.00",<24
31DEC2025,QLD,Bundaberg,Visual Impairment,65+,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,65+,Core,"43,000.00",16
31DEC2025,QLD,Bundaberg,Visual Impairment,9 to 14,ALL,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Bundaberg,Visual Impairment,9 to 14,Core,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,0 to 8,ALL,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,15 to 18,ALL,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,15 to 18,Core,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,19 to 24,ALL,"81,000.00",11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,19 to 24,CapacityBuilding,"19,000.00",<21
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,19 to 24,Capital,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,19 to 24,Core,"61,000.00",11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,25 to 34,ALL,"104,000.00",25
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,25 to 34,CapacityBuilding,"15,000.00",<28
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,25 to 34,Capital,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,25 to 34,Core,"82,000.00",25
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,35 to 44,ALL,"73,000.00",28
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,35 to 44,CapacityBuilding,"10,000.00",<34
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,35 to 44,Capital,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,35 to 44,Core,"61,000.00",28
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,45 to 54,ALL,"73,000.00",43
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,45 to 54,Capital,"6,000.00",11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,45 to 54,CapacityBuilding,"11,000.00",43
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,45 to 54,Core,"61,000.00",43
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,55 to 64,ALL,"73,000.00",47
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,55 to 64,Capital,"5,000.00",16
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,55 to 64,CapacityBuilding,"10,000.00",47
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,55 to 64,Core,"61,000.00",47
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,65+,ALL,"92,000.00",42
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,65+,Capital,"13,000.00",15
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,65+,CapacityBuilding,"11,000.00",42
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,65+,Core,"76,000.00",42
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,9 to 14,ALL,"22,000.00",13
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,9 to 14,CapacityBuilding,"13,000.00",<17
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Caboolture/Strathpine,Visual Impairment,9 to 14,Core,"8,000.00",13
31DEC2025,QLD,Cairns,Visual Impairment,0 to 8,ALL,,<11
31DEC2025,QLD,Cairns,Visual Impairment,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Cairns,Visual Impairment,0 to 8,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Cairns,Visual Impairment,15 to 18,ALL,,<11
31DEC2025,QLD,Cairns,Visual Impairment,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Cairns,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,15 to 18,Core,,<11
31DEC2025,QLD,Cairns,Visual Impairment,19 to 24,ALL,,<11
31DEC2025,QLD,Cairns,Visual Impairment,19 to 24,CapacityBuilding,,<11
31DEC2025,QLD,Cairns,Visual Impairment,19 to 24,Core,,<11
31DEC2025,QLD,Cairns,Visual Impairment,25 to 34,ALL,,<11
31DEC2025,QLD,Cairns,Visual Impairment,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Cairns,Visual Impairment,25 to 34,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,25 to 34,Core,,<11
31DEC2025,QLD,Cairns,Visual Impairment,35 to 44,ALL,"89,000.00",25
31DEC2025,QLD,Cairns,Visual Impairment,35 to 44,CapacityBuilding,"13,000.00",<34
31DEC2025,QLD,Cairns,Visual Impairment,35 to 44,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,35 to 44,Core,"75,000.00",25
31DEC2025,QLD,Cairns,Visual Impairment,45 to 54,ALL,"94,000.00",<15
31DEC2025,QLD,Cairns,Visual Impairment,45 to 54,CapacityBuilding,"11,000.00",<15
31DEC2025,QLD,Cairns,Visual Impairment,45 to 54,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,45 to 54,Core,"81,000.00",11
31DEC2025,QLD,Cairns,Visual Impairment,55 to 64,ALL,"90,000.00",29
31DEC2025,QLD,Cairns,Visual Impairment,55 to 64,CapacityBuilding,"13,000.00",<33
31DEC2025,QLD,Cairns,Visual Impairment,55 to 64,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,55 to 64,Core,"76,000.00",29
31DEC2025,QLD,Cairns,Visual Impairment,65+,ALL,"102,000.00",15
31DEC2025,QLD,Cairns,Visual Impairment,65+,CapacityBuilding,"11,000.00",<17
31DEC2025,QLD,Cairns,Visual Impairment,65+,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,65+,Core,"90,000.00",15
31DEC2025,QLD,Cairns,Visual Impairment,9 to 14,ALL,,<11
31DEC2025,QLD,Cairns,Visual Impairment,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Cairns,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Cairns,Visual Impairment,9 to 14,Core,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,0 to 8,ALL,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,0 to 8,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,15 to 18,ALL,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,15 to 18,CapacityBuilding,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,15 to 18,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,15 to 18,Core,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,19 to 24,ALL,"40,000.00",11
31DEC2025,QLD,Ipswich,Visual Impairment,19 to 24,CapacityBuilding,"11,000.00",11
31DEC2025,QLD,Ipswich,Visual Impairment,19 to 24,Core,"28,000.00",11
31DEC2025,QLD,Ipswich,Visual Impairment,25 to 34,ALL,"87,000.00",12
31DEC2025,QLD,Ipswich,Visual Impairment,25 to 34,CapacityBuilding,"10,000.00",<13
31DEC2025,QLD,Ipswich,Visual Impairment,25 to 34,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,25 to 34,Core,"75,000.00",12
31DEC2025,QLD,Ipswich,Visual Impairment,35 to 44,ALL,"93,000.00",19
31DEC2025,QLD,Ipswich,Visual Impairment,35 to 44,CapacityBuilding,"12,000.00",<29
31DEC2025,QLD,Ipswich,Visual Impairment,35 to 44,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,35 to 44,Core,"78,000.00",19
31DEC2025,QLD,Ipswich,Visual Impairment,45 to 54,ALL,"74,000.00",30
31DEC2025,QLD,Ipswich,Visual Impairment,45 to 54,CapacityBuilding,"11,000.00",<40
31DEC2025,QLD,Ipswich,Visual Impairment,45 to 54,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,45 to 54,Core,"58,000.00",30
31DEC2025,QLD,Ipswich,Visual Impairment,55 to 64,ALL,"81,000.00",34
31DEC2025,QLD,Ipswich,Visual Impairment,55 to 64,CapacityBuilding,"11,000.00",<36
31DEC2025,QLD,Ipswich,Visual Impairment,55 to 64,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,55 to 64,Core,"66,000.00",34
31DEC2025,QLD,Ipswich,Visual Impairment,65+,ALL,"60,000.00",14
31DEC2025,QLD,Ipswich,Visual Impairment,65+,CapacityBuilding,"9,000.00",<23
31DEC2025,QLD,Ipswich,Visual Impairment,65+,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,65+,Core,"44,000.00",14
31DEC2025,QLD,Ipswich,Visual Impairment,9 to 14,ALL,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,9 to 14,CapacityBuilding,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,9 to 14,Capital,,<11
31DEC2025,QLD,Ipswich,Visual Impairment,9 to 14,Core,,<11
31DEC2025,QLD,Mackay,Visual Impairment,0 to 8,ALL,,<11
31DEC2025,QLD,Mackay,Visual Impairment,0 to 8,CapacityBuilding,,<11
31DEC2025,QLD,Mackay,Visual Impairment,0 to 8,Core,,<11
31DEC2025,QLD,Mackay,Visual Impairment,19 to 24,ALL,,<11
31DEC2025,QLD,Mackay,Visual Impairment,19 to 24,CapacityBuilding,,<11
31DEC2025,QLD,Mackay,Visual Impairment,19 to 24,Capital,,<11
31DEC2025,QLD,Mackay,Visual Impairment,19 to 24,Core,,<11
31DEC2025,QLD,Mackay,Visual Impairment,25 to 34,ALL,,<11
31DEC2025,QLD,Mackay,Visual Impairment,25 to 34,CapacityBuilding,,<11
31DEC2025,QLD,Mackay,Visual Impairment,25 to 34,Core,,<11
31DEC2025,QLD,Mackay,Visual Impairment,35 to 44,ALL,,<11
31DEC2025,QLD,Mackay,Visual Impairment,35 to 44,CapacityBuilding,,<11
31DEC2025,QLD,Mackay,Visual Impairment,35 to 44,Capital,,<11
31DEC2025,QLD,Mackay,Visual Impairment,35 to 44,Core,,<11
31DEC2025,QLD,Mackay,Visual Impairment,45 to 54,ALL,,<11
